0.0,18.62525149524208,1324.475997533157,4283.016981870917,6119.858360139687,6574.148589681287,84479.47579210931,30419.032042529947,12656.95951726424,12336.10634678012,12031.213028733826,11776.134909445738,11283.321377188067,11309.76903298899,10934.945373175957,10876.52475615913,10757.437717550893,10647.962875522122,10866.356211868684,10912.341450692493,11174.93709545901,11125.131426475064,12933.688954360214,30419.032042529947,31782.64451539059,34470.31038788106,38482.23914790742,30983.10348774855,8412.95621196699,11136.52574757498,11479.085816057346,11503.01935917183,13956.94817432276,18539.940684048568,24808.727556131136,13849.89270409186,46989.41648128724,19734.10096360193,21749.503145667182,22799.06029434824,23388.86226884764,36498.85251286035,11930.03508559334,7326.737877728952,20777.62180283852,14986.309544972322,2011.670859898003,1793.1103002751508,1943.567566668425,3258.852672342849,5000.324164999469,6113.540048938826,7622.589957916726,7599.736627413808,8118.321735439154,13899.49748926668,15722.243717714378,17474.023426002506,19683.705723424428,26856.855090950205,27613.24653538029,33904.87215060857,35199.94542874447,36536.55441432269,36545.3720930166,37231.881084934656,37477.835816233855,38577.07186242116,39916.43363563622,41056.71924222543,26643.20759403479,24331.534090018697,23528.58349416755,18073.050566926227,12347.570678860042,12047.324684042258,11875.775923354147,11631.208022531831,11107.008684205424,11129.433949883774,11103.026025254196,11062.719235188908,11105.128778767868,11159.850079762373,11226.14047487731,11283.537387384164,11336.897197922255,11365.68659916341,11472.65708330086,11526.400545827544,11571.711357504184,11765.145246937813,11732.571143809117,12054.367653905098,12014.68747958354,12131.934433637603,12108.957415537558
18.62525149524208,0.0,1328.620189899175,4288.66045253596,6126.55210565529,6581.483557884444,84485.37401064667,30400.865298237284,12664.39373831171,12343.140358908724,12037.99156450026,11782.390943383583,11288.228420864634,11314.65404583968,10939.000320049989,10878.5980721963,10758.362089965294,10648.14080551724,10865.233489094906,10911.187375882426,11171.51624729901,11118.1030901022,12919.386440485332,30400.865298237284,31764.42526895866,34451.68615861409,38463.6161009311,30964.48145727954,8417.465267495074,11118.975444872449,11461.146531420023,11485.087959233226,13938.32442469654,18521.65601069179,24790.546705128298,13868.513036613444,46997.55080109632,19751.60752653624,21767.54189763368,22817.34086727452,23407.39073802026,36512.1332485602,11932.850005342689,7308.769534320233,20761.55133461781,14998.987556258871,2006.68747918801,1788.6926440113443,1948.8178191663435,3264.7392594931284,5006.289657564675,6120.284035390766,7630.7043586061345,7607.868976424184,8127.401998716418,13905.661179732911,15728.200859565895,17480.26168505467,19690.109508140955,26862.401981263327,27618.896022986377,33910.757848747824,35205.90500794848,36542.920303624815,36551.7291637256,37238.58784922529,37484.61824014094,38584.10252162663,39923.66745797326,41063.942743313775,26658.743371582208,24346.473508690586,23543.50626426452,18086.62315885246,12354.580941824066,12054.083868641626,11882.302227229467,11636.82221583505,11102.602951872906,11124.786217071272,11096.902676335476,11056.64659090558,11098.777199906704,11151.697793697003,11217.709974924584,11274.245919665758,11327.595288338647,11356.114584176052,11462.255020210234,11515.950135038856,11561.055613564546,11753.717035143974,11721.091195364792,12042.038514107153,12002.339708372176,12119.402146660988,12096.354209725838
1324.475997533157,1328.620189899175,0.0,2965.99092023256,4813.990206383321,5278.18766122908,83162.35223973487,30441.57021560074,11359.740361379752,11032.757966817971,10724.392042478525,10463.161214874504,9960.593873837965,9986.953479947824,9610.470297978904,9560.643313034,9454.39166404034,9356.299714272744,9599.905760187654,9646.553702690364,9970.146196406917,10064.18556800134,12381.351728575924,30441.57021560074,31821.3601909104,34793.61915348453,38809.34970067186,31319.43111152964,7089.008090860074,11051.685053039631,11483.356361280285,11505.056378274394,14317.377520253283,19105.32241088834,25396.86480550154,13655.830032657062,45702.1497071105,19950.34611595259,21834.9429865874,22804.725365302857,23007.16487837696,35395.530511917415,13174.24908558391,7382.015725722201,20409.77448972264,13860.243650127042,3334.8132926309167,3117.3089480874883,627.4513009228921,1945.7876100003436,3686.087982015907,4808.405586836462,6340.969366312196,6318.534912718328,6859.936562904236,12585.392652615285,14406.109501520268,16160.459260692338,18371.76789049072,25537.354204809617,26294.441262566652,32587.80312580689,33883.4748746534,35223.86015615944,35232.587466610465,35922.94579643451,36169.80738600412,37272.20407106476,38614.36317593353,39754.48117000841,25707.76227240644,23345.823600719898,22542.08733891901,16995.234908976076,11043.878447156942,10740.247315803672,10565.819632929268,10312.500335633817,9935.756193980998,9967.006751968942,10000.434705773465,9958.00648236443,10012.67933491916,10156.25563376322,10237.558655148638,10344.60025062568,10398.388654707887,10443.596169941491,10603.72146708868,10660.49755268746,10719.61797673693,10967.494129158262,10938.920810564505,11325.589116992343,11287.611579521545,11419.56065991954,11402.626302142517
4283.016981870917,4288.66045253596,2965.99092023256,0.0,1862.7037363398297,2349.021654683774,80197.06202512646,31070.743204636557,8408.943847730283,8074.4663974543155,7762.665917265891,7497.486786690501,7005.812081315463,7032.59391679238,6678.583427797562,6726.171898518282,6704.041300147681,6671.45116528299,7038.242060076251,7087.116300717444,7669.48778543057,8296.14926800259,11983.586373821154,31070.743204636557,32476.95174033526,36032.984396298,40040.986805069166,32601.86217735209,4146.841456552093,11789.586746583092,12386.726817711198,12402.9603735587,15829.528766241516,20924.216396699157,27207.58472877248,13306.448058531769,42756.521189950574,20371.600608373425,21939.03819938348,22718.23349584353,22043.743634832845,32777.1113037463,15886.754342558244,8632.367828610006,20261.44685613823,11266.043323328193,6294.053493758467,6073.75653615385,2340.525813851408,1025.331017137819,722.4002356449802,1858.9676293751984,3439.14578006594,3418.126793780484,4016.2506913020375,9619.433339947873,11440.31541536094,13194.533751808256,15406.173350032192,22573.87291614132,23330.24061537402,29622.44311719105,30917.87287537774,32257.98248580077,32266.696052906114,32958.27071030594,33205.576811619765,34309.87942107744,35654.09833445514,36794.052227220775,23469.671045722094,21007.629103304385,20206.254546002398,14487.611538218567,8085.199769174372,7778.283349087031,7601.634147137525,7348.191434665542,7769.805602776369,7834.1452895945695,8088.481479158332,8040.139980062598,8136.482415993503,8577.078178374748,8703.566219541188,8963.518057945124,9016.03330290164,9110.016349673344,9423.430495458746,9486.443365934563,9583.52750146823,9977.05258146616,9961.243725552396,10510.612535643822,10479.07091403874,10645.01213984832,10645.254257007027
6119.858360139687,6126.55210565529,4813.990206383321,1862.7037363398297,0.0,512.155773207717,78366.02434380274,31877.38733352145,6548.412341832223,6218.767916961811,5911.5486993191935,5660.064911566974,5230.351854397835,5258.2431255397005,4963.816391556378,5191.092502879645,5299.465795496121,5361.392719672515,5872.932125591775,5922.32512170108,6771.197337238721,7870.9518481257155,12395.56114760622,31877.38733352145,33293.271640016814,37159.693315360746,41154.98473270008,33760.209609562444,2456.2258653199983,12841.02318984262,13506.793511301868,13520.025601790228,17188.26085373293,22388.939359512875,28646.14943196241,13123.613132785513,40895.30891546352,20557.630766949493,21910.893323884266,22563.11961460504,21337.659492593782,31033.539727080428,17512.98287314682,10004.996551623366,20682.360058999857,9583.260633716114,8125.280042096087,7902.70856273065,4186.567183079804,2868.8040270856027,1143.2986483767384,18.785918149656247,1607.214360303296,1588.1874033596175,2234.8957652962804,7784.406816955989,9610.882109762197,11357.14573924328,13564.93556108955,20753.27942300902,21506.75912562697,27792.55209094232,29086.234580838973,30417.836626347675,30426.72040874802,31112.03644190654,31358.122391900342,32458.764924143325,33800.38524048578,34940.51406774345,21952.95982662311,19438.38772465297,18641.19113547458,12841.005227688162,6229.901323395372,5927.590431395,5756.421076559352,5535.137366134801,7004.664399301115,7098.383670935558,7547.404791410855,7496.360653551465,7624.97304813461,8294.97159777149,8451.317041258926,8818.07606455176,8866.98089516187,8993.588708065683,9406.104288204891,9470.74701701764,9590.936765134436,10070.627506009952,10064.37905639525,10702.847211450477,10676.832656046252,10859.210748357214,10870.861705540869
6574.148589681287,6581.483557884444,5278.18766122908,2349.021654683774,512.155773207717,0.0,77928.90476322031,32258.539532597817,6083.093871041401,5763.970061371357,5464.342893426606,5230.205929172888,4855.917720586977,4884.477022191022,4633.110691668926,4959.456293322608,5128.771357892024,5231.247649671322,5794.039878416871,5842.965637803028,6776.941736153309,8009.749569300061,12714.668079992927,32258.539532597817,33675.89671165897,37599.51877913575,41591.983543015565,34206.05150820643,2189.664059361103,13280.29581127777,13956.083992495338,13968.83190435985,17669.234517863384,22881.563621856814,29134.648379988488,12938.774855715024,40424.18408707339,20454.79153916172,21749.240693998607,22367.73906168499,21008.067046706976,30521.41199008105,17857.988750829,10492.78760618512,20988.853603017957,9075.22604533019,8573.178100815285,8349.47715108361,4651.149778849294,3338.3400810624785,1638.0038224871482,509.6036945611684,1098.25622340544,1078.625876162571,1723.3049245437228,7353.13508507969,9182.804698604812,10920.397569974735,13123.378871282011,20327.37800299976,21078.47858055559,27358.26274449477,28650.38402778517,29974.481827118427,29983.52138190925,30662.719842204933,30907.51497109734,32004.019098945995,33342.376236255484,34482.6851670669,21461.79252770665,18940.64366361364,18144.129606272123,12335.63900040787,5775.772723738456,5480.962380328724,5317.328104046526,5129.173575443185,7051.222056710365,7153.178677335551,7656.285283239336,7604.955569219057,7741.6439503978945,8469.025071817083,8632.016785705795,9023.619496872883,9071.274002212502,9205.256681547577,9639.663913754084,9704.32381497026,9829.420472976446,10327.090846939667,10323.118307640125,10979.258087180611,10954.616669964886,11139.968566168802,11154.15759743955
84479.47579210931,84485.37401064667,83162.35223973487,80197.06202512646,78366.02434380274,77928.90476322031,0.0,92597.7063652437,71879.82676685663,72173.35229677512,72465.55298730939,72705.9916046364,73216.79083777782,73191.30828417893,73611.69364433689,73880.39995647495,74178.25772224307,74422.75400560856,74512.4926741776,74478.65412706303,74911.07915771041,76386.25454111757,80674.95865849736,92597.7063652437,93554.16738828256,101125.98423855226,103781.42298482262,99226.85562159766,76095.41357154478,85000.25052761963,85823.44551794764,85810.08251446899,90035.75500717177,94970.6063152684,99552.18759782778,81480.16218088854,38368.65066331196,87259.24550191994,85739.84994255597,84614.58844275275,77829.70422414113,54544.52905758787,95254.50530608026,85204.70298203283,82733.84837654856,71103.67182053009,86488.99544702667,86267.30137594273,82537.57618184335,81220.64117225683,79479.1639246979,78373.2028468048,76924.9273222011,76948.69505058021,76516.12432271331,70581.73624257876,68757.31221680605,67009.39254029618,64806.13194165992,57630.53297989192,56870.40179639778,50574.624811265465,49279.86475783655,47965.44845013881,47955.79057525499,47317.98984993094,47086.99347150911,46050.84117224894,44784.06399110586,43652.41081203705,65590.36546125812,65996.8208381666,66521.09655558201,69100.31973043593,72160.65284128145,72448.69989075088,72612.23164011053,72850.14708400687,75312.04952619046,75384.02568183315,75997.79874753338,76005.77707775046,76095.1512061459,76911.9132506402,77014.70846230663,77452.56267272931,77427.67880961116,77568.14741938298,78018.79377589606,78022.23381990411,78132.88901404201,78571.3274773926,78622.88258504824,79131.86594410405,79161.88969859939,79266.87316143497,79333.46013271851
30419.032042529947,30400.865298237284,30441.57021560074,31070.743204636557,31877.38733352145,32258.539532597817,92597.7063652437,0.0,35059.24021355777,34644.50506619359,34337.804607410835,33903.132944143814,32901.428996398674,32898.78289255749,32287.263888466343,31143.762695832072,30464.1218046856,30022.89982652217,29300.292989507638,29285.72887535692,27938.50122151623,25716.80567706163,19797.594631393524,0.0,1423.6815138928505,8541.733623724187,11437.786019400348,7398.367571936754,31732.14612145151,19406.03213867329,18962.739043559573,18940.346125404136,17156.129925050613,15371.128763582534,13263.953596810352,44080.17515580732,61511.5446145821,50057.80712705666,52163.03718360816,53212.41474919087,53114.15400535486,58807.47478082944,36500.45579806075,23101.53381799055,12338.086775078542,40095.441356004376,30378.86640763979,30432.007608466,30595.00029360848,30903.97252719833,31325.61205038459,31892.002391354767,32984.38329784769,32981.65099724109,33623.634978113936,34857.17004122436,35645.288129170614,36832.1437105593,38287.55259099638,42152.571953038,42794.78119443565,47735.48033547708,48835.35676399424,50400.61386031759,50396.65382819176,51387.93213070576,51682.7007401651,52896.07032604653,54265.58765444072,55206.83652182664,52503.677951260615,49802.93561854931,49076.35292375711,43210.76580642071,34635.510696316254,34333.815520837496,34111.30398748446,33457.00070342338,27341.20350383488,27190.85978455817,26284.802338198235,26323.758206573464,26142.86151555476,25000.442696530696,24802.43425634768,24229.860889839874,24202.59481449514,24015.80422336545,23425.54140720872,23369.00313236373,23211.182990845395,22593.629023461668,22575.35435775621,21810.15273418357,21820.068647401327,21621.256466899456,21584.70305346384
12656.95951726424,12664.39373831171,11359.740361379752,8408.943847730283,6548.412341832223,6083.093871041401,71879.82676685663,35059.24021355777,0.0,433.617424526709,782.935307062161,1211.1835069420265,2201.6346327282968,2198.3455369807048,2830.805750397204,3924.6899245731697,4601.358926701859,5044.111463056172,5759.142258695795,5774.362405724271,7133.084577637464,9342.435069235957,15345.160009811583,35059.24021355777,36480.08568148535,41285.7191490706,45199.53253633824,38026.79675774832,4577.70418989079,17424.045119479997,18218.35112666606,18223.309256123503,22358.397506931367,27738.893207501154,33837.94057344785,14823.198255303649,34347.64068232533,22781.12421530934,23377.54858457149,23572.28244237053,20425.534378684544,25211.79910888693,23627.40787801832,15507.113264958332,23000.912983296155,5189.655224507514,14652.92454771684,14428.620444950337,10732.37831288921,9416.270734964946,7686.868886454624,6553.265067098425,5049.498038505077,5073.0541845247,4646.730338708389,1577.1826493390752,3290.869266491397,4924.726875658643,7088.942559553418,14338.281944048118,15077.381431144056,21327.08321259343,22613.327817513968,23915.97953617958,23925.39198836281,24591.65077224876,24834.252394453688,25925.12119007053,27260.646027333965,28401.04245975847,17452.760236284947,14761.942728855478,14024.018511383252,8158.348854389349,437.2823984996035,778.7995361456916,1013.300923938706,1630.2935412427692,7723.790258611208,7874.340847421858,8775.236202169206,8735.845870560164,8916.808326480315,10060.886384075178,10258.779775055742,10836.295763739688,10861.690746514663,11050.25708524092,11648.09940561858,11702.698700093002,11862.081914065631,12486.857334707063,12508.81556659649,13281.440586368348,13275.354895525752,13473.242975774245,13514.93320480476
12336.10634678012,12343.140358908724,11032.757966817971,8074.4663974543155,6218.767916961811,5763.970061371357,72173.35229677512,34644.50506619359,433.617424526709,0.0,354.16441356750096,777.5694337433791,1770.7592379037003,1768.2519597317803,2399.669785382599,3503.863872816634,4182.109913373377,4624.412314242467,5346.6917803566885,5363.056412392305,6726.913736404599,8928.319915289361,14921.912661588434,34644.50506619359,36065.66247379426,40856.42188291675,44771.6025155316,37595.75880215004,4184.888649798868,16990.696700931727,17785.339341791616,17790.260443139858,21927.98802046048,27309.740275996523,33406.15923943945,14915.866795712758,34688.85584858312,22871.134530255797,23517.67482301225,23741.09715086513,20696.74130470561,25640.411423617355,23395.27800048683,15086.238441126228,22599.858861996887,5562.787970904743,14337.081780582495,14113.43896959744,10405.333880701472,9087.396821249667,7352.075295581153,6224.417848501248,4753.066315942196,4776.946343423765,4389.843132332161,1694.4695021896243,3492.973951035347,5181.220981253142,7369.014385103866,14601.92294951915,15346.020001874098,21610.070879996023,22899.27248642211,24213.882069823325,24223.0565506655,24898.910371658018,25143.55165507951,26240.966231436592,27581.63370861293,28721.77940597456,17872.520406546948,15183.96682369701,14443.78818006578,8568.392211526203,20.494324127629437,347.8442344493447,581.1201934801061,1200.4342540634464,7314.693011627181,7465.243110176223,8362.790988006358,8322.891470527435,8503.909591010446,9644.549283696457,9842.51572299437,10418.396443014302,10444.310501043665,10632.4187187291,11228.894017451774,11283.827800016888,11442.988742366104,12066.92749454992,12088.466918244989,12860.59494843386,12854.17281836334,13052.205307395843,13093.492032704888
